date,run_pipeline,Channel Name,sampleid,method,sub_method,condition,replicate,tissue,Lane,Index,project,project_orig,reference,chemistry,flowcell,seq_dir,min_umis,min_genes,percent_mito,cellbender_expected_cells,cellbender_total_droplets_included,focus,append,calc_signature_scores,introns,batch,,
2023_03_20,FALSE,channel1,FF04679229,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-G4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HFTH3DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0695_AHFTH3DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_02_26,FALSE,channel1,FF04679232,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-F7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMCJDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NVY_0579_BHCMCJDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF04679232,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-F3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMJGDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NSE_0596_BHCMJGDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_03_20,FALSE,channel1,FF04679233,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-E4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HK3H2DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0696_BHK3H2DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679233,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-E6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC7VDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0610_BHKC7VDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679255,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-G4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HK3H2DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0696_BHK3H2DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679255,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-G6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC7VDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0610_BHKC7VDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679266,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-G7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HK3H2DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0696_BHK3H2DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679266,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-G7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC7VDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0610_BHKC7VDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2022_07_07,FALSE,channel1,FF04679300,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-F6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC73JDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0970_BHC73JDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_07,FALSE,channel1,FF04679300,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC77YDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0971_AHC77YDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_20,FALSE,channel1,FF04679318,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-G12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HV5Y3DSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0973_BHV5Y3DSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_20,FALSE,channel1,FF04679318,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-G12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HVG7JDSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0972_AHVG7JDSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_03_20,FALSE,channel1,FF04679327,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-A8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HK3H2DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0696_BHK3H2DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679327,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-A8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC7VDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0610_BHKC7VDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2022_06_29,FALSE,channel1,FF04679331,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-D4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC73JDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0970_BHC73JDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_06_29,FALSE,channel1,FF04679331,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-D5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC77YDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0971_AHC77YDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_18,FALSE,channel1,FF04679336,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-A10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HV5Y3DSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0973_BHV5Y3DSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_18,FALSE,channel1,FF04679336,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-A10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HVG7JDSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0972_AHVG7JDSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2020_05_05,FALSE,channel1,FF04679349,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-H9,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,H7TCMDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220511_SL-NVL_0719_BH7TCMDRX2,400,200,20,1000,20000,,,,TRUE,batch1,,
2020_05_05,FALSE,channel1,FF04679349,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-H5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,H3CLWDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220511_SL-NVL_0718_AH3CLWDRX2,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_02_26,FALSE,channel1,FF04679363,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-A10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMCJDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NVY_0579_BHCMCJDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF04679363,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-C11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMJGDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NSE_0596_BHCMJGDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2022_03_24,FALSE,channel1,FF04679370,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-H10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,H3CNTDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220401_SL-NVN_0675_BH3CNTDRX2,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_03_24,FALSE,channel1,FF04679370,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-A11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,H3CNLDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220401_SL-NVN_0674_AH3CNLDRX2,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_03_20,FALSE,channel1,FF04679420,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-D6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HK3H2DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0696_BHK3H2DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679420,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-H5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC7VDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0610_BHKC7VDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2022_07_25,FALSE,channel1,FF04679432,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-D1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HV5Y3DSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0973_BHV5Y3DSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_25,FALSE,channel1,FF04679432,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-D4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HVG7JDSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0972_AHVG7JDSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_26,FALSE,channel1,FF04679453,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-H3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_26,FALSE,channel1,FF04679453,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-H5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN3CDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0801_AHCN3CDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_03_20,FALSE,channel1,FF04679467,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-E7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HK3H2DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0696_BHK3H2DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679467,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-E7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC7VDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0610_BHKC7VDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679555,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-A3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC3TDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0611_AHKC3TDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679555,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-E2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HFTH3DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0695_AHFTH3DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679572,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-C8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HK3H2DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0696_BHK3H2DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679572,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-C8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC7VDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0610_BHKC7VDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_02_26,FALSE,channel1,FF04679584,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-C10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMCJDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NVY_0579_BHCMCJDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF04679584,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-E11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMJGDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NSE_0596_BHCMJGDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_03_20,FALSE,channel1,FF04679588,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-C7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HK3H2DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0696_BHK3H2DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679588,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-C7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC7VDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0610_BHKC7VDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2022_07_19,FALSE,channel1,FF04679617,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-A11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HV5Y3DSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0973_BHV5Y3DSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_19,FALSE,channel1,FF04679617,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-A11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HVG7JDSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0972_AHVG7JDSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_02_26,FALSE,channel1,FF04679635,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-F10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMCJDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NVY_0579_BHCMCJDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF04679635,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-C3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMJGDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NSE_0596_BHCMJGDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_03_20,FALSE,channel1,FF04679638,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-D1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC3TDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0611_AHKC3TDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679638,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-D3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HFTH3DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0695_AHFTH3DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679658,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-E1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC3TDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0611_AHKC3TDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679658,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-E3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HFTH3DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0695_AHFTH3DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2022_06_28,FALSE,channel1,FF04679694,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-C3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC73JDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0970_BHC73JDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_06_28,FALSE,channel1,FF04679694,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-C4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC77YDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0971_AHC77YDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_03_20,FALSE,channel1,FF04679732,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-A1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC3TDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0611_AHKC3TDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679732,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-A3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HFTH3DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0695_AHFTH3DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679738,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-B1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC3TDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0611_AHKC3TDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF04679738,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-B3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HFTH3DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0695_AHFTH3DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2020_05_05,FALSE,channel1,FF05494381,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-F9,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,H7TCMDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220511_SL-NVL_0719_BH7TCMDRX2,400,200,20,1000,20000,,,,TRUE,batch1,,
2020_05_05,FALSE,channel1,FF05494381,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-H7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,H3CLWDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220511_SL-NVL_0718_AH3CLWDRX2,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_02_26,FALSE,channel1,FF05494391,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-D2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN33DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NVY_0580_AHCN33DSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF05494391,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-A9,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMC3DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NSE_0597_AHCMC3DSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_01_22,FALSE,channel1,FF05494449,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-A1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_01_20,FALSE,channel1,FF05494449,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-A1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAANGLFHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230120_SL-NTA_20_AAANGLFHV,400,200,20,1000,20000,,,,TRUE,batch2,,
2022_07_27,FALSE,channel1,FF05494483,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-D2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_27,FALSE,channel1,FF05494483,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-D6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN3CDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0801_AHCN3CDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_26,FALSE,channel1,FF05494484,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-B3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_26,FALSE,channel1,FF05494484,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-B5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN3CDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0801_AHCN3CDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_01_22,FALSE,channel1,FF05494554,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-E1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_01_20,FALSE,channel1,FF05494554,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-E1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAANGLFHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230120_SL-NTA_20_AAANGLFHV,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_01_22,FALSE,channel1,FF05494555,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-F1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE,batch2,,
